ReportedDate,NumProbable,NumConfirmed,NumProbDead,NumConfDead,TotalCases,TotalDead,CumConfirmed,CumProbable,CumConfDead,CumProbDead,TotalCumCases,TotalCumDead,DailyChangeCases,DailyChangeDead
03/10/2022,94,188,0,2,282,2,1213157,118308,11538,1549,1331465,13087,282,2
03/11/2022,49,108,0,0,157,0,1213265,118357,11538,1549,1331622,13087,157,0
03/12/2022,4,99,1,0,103,1,1213364,118361,11538,1550,1331725,13088,103,1
03/13/2022,4,72,0,0,76,0,1213436,118365,11538,1550,1331801,13088,76,0
03/14/2022,92,295,3,0,387,3,1213731,118457,11538,1553,1332188,13091,387,3
03/15/2022,85,346,2,1,431,3,1214077,118542,11539,1555,1332619,13094,431,3
03/16/2022,83,295,2,1,378,3,1214372,118625,11540,1557,1332997,13097,378,3
03/17/2022,88,312,0,0,400,0,1214684,118713,11540,1557,1333397,13097,400,0
03/18/2022,97,322,1,1,419,2,1215006,118810,11541,1558,1333816,13099,419,2
03/19/2022,20,123,0,0,143,0,1215129,118830,11541,1558,1333959,13099,143,0
03/20/2022,16,94,0,0,110,0,1215223,118846,11541,1558,1334069,13099,110,0
03/21/2022,0,0,0,0,0,0,1215223,118846,11541,1558,1334069,13099,0,0
03/22/2022,0,0,0,0,0,0,1215223,118846,11541,1558,1334069,13099,0,0
03/23/2022,0,0,0,0,0,0,1215223,118846,11541,1558,1334069,13099,0,0
03/24/2022,0,0,0,0,0,0,1215223,118846,11541,1558,1334069,13099,0,0
03/25/2022,0,0,0,0,0,0,1215223,118846,11541,1558,1334069,13099,0,0
03/26/2022,0,0,0,0,0,0,1215223,118846,11541,1558,1334069,13099,0,0
03/27/2022,0,0,0,0,0,0,1215223,118846,11541,1558,1334069,13099,0,0
03/28/2022,0,0,0,0,0,0,1215223,118846,11541,1558,1334069,13099,0,0
03/29/2022,0,0,0,0,0,0,1215223,118846,11541,1558,1334069,13099,0,0
03/30/2022,0,0,0,0,0,0,1215223,118846,11541,1558,1334069,13099,0,0
03/31/2022,0,0,0,0,0,0,1215223,118846,11541,1558,1334069,13099,0,0
